x1,x2,y
-0.03943030213223884,0.4289936089119262,1
1.0098903244038633,-0.4351739204167683,1
0.8823586457154396,-0.3035040759688947,1
0.3242558602811393,-0.42801603951214273,1
-0.8368336934596098,0.5332687710586536,0
0.6039446898157121,-0.2739719701654636,1
0.28889171729953506,-0.20355120373318944,1
-0.044213843316062505,0.4653125265590295,1
1.6105864449501424,-0.2971602688620885,1
0.6987718271440424,0.8381683195712182,0
1.2009396553936713,-0.3971113577678978,1
0.8660799780603453,0.5362389144236261,0
0.3246970170070989,-0.15129045075178632,1
1.9325196054749505,0.15861342928047292,1
2.0112850906683994,0.057844951158199126,1
1.6818560853360112,-0.08751919066788819,1
-0.20997762246283502,1.0474689070687255,0
1.8163604252475933,-0.15945105766583179,1
1.0015529207948932,-0.4744248600126316,1
-0.41051187719323273,0.9513046816899283,0
-0.022776728683458758,0.1643469831914786,1
0.4983831633549808,0.9889273882856192,0
-0.6152177090965993,0.7279904526720152,0
-0.024578741467431373,0.36313711822952716,1
0.15881663270443208,0.9038772514249265,0
0.2119437277083378,1.0279988320700653,0
0.7767511321456435,0.6602115830543402,0
2.0996105562060903,0.38267524042252654,1
1.78505970495651,-0.11764483393491905,1
2.0239959861982975,0.25632093199711353,1
-0.45997915452911897,0.9017416179422375,0
0.5103326878398123,0.7900930651848408,0
0.19172679688202476,-0.23125022370863324,1
-0.9863524637135309,0.06684523186799243,0
-0.7592033055900963,0.5397939355686098,0
0.3330238451969611,1.1593812407901785,0
0.6003619212161868,-0.4198248504681589,1
0.279182832912545,0.04268528616148336,1
1.832974803645071,-0.043210270204220094,1
0.9518212349077252,0.27178734960352813,0
-0.5816594089027386,1.031285935075167,0
0.8375569557318615,0.576271647126913,0
-0.3906285943346975,0.986063946673496,0
2.190734335974674,0.38517084281420555,1
-0.35366790729293857,0.9411596319125729,0
-0.08659048415646632,0.9384256854861418,0
1.958757112629699,-0.14049072383067593,1
0.17705636343680908,-0.043629287209065164,1
-0.8278880612395094,0.30334895003152246,0
1.4032164516289811,-0.3729227916463521,1
0.0055150639349058755,0.06150041809901971,1
1.7274011778986609,-0.29117938940399674,1
-0.00798306733946283,0.9848030494414194,0
0.20460828626097427,-0.11916265878423427,1
0.9081589971123795,0.1856309081206586,0
0.9182875523251667,0.174589504244604,0
0.25930302312469555,-0.1591171125744546,1
0.9438135171958787,0.07485911118068438,0
0.11586490335585924,1.0378880814668705,0
1.4202341209332094,-0.39070119088670224,1
-0.08299563385122621,0.868884482307149,0
1.0538506008306678,0.12071253963801098,0
-0.13151369144230335,0.13939678649438764,1
0.1580227824946393,0.983964745845893,0
0.22999376089221915,-0.12935522518059575,1
0.633857736692441,-0.39296668394396417,1
0.5432202571702298,-0.4581870997437872,1
1.640491181312607,-0.24843109939525876,1
0.9432766951701793,0.3647632771807402,0
