x1,x2,y
3.729359702649417,1.9512753179869877,1
4.857505943812056,0.3898293097801784,1
4.209914413175834,1.0393624567227584,0
3.3110724524352655,0.5281071660165854,0
5.255224229275685,2.1410924742495254,0
0.19119122660078383,3.420008662120786,0
4.641605074162965,2.87633858593901,1
5.25339582156835,3.5089522459542075,1
5.65026915586125,5.600416460261526,1
2.1214704397761066,1.637819462033885,0
4.289732217577439,0.18121532555122846,1
0.428914628857739,4.545772463640977,1
1.6460264156196602,0.22033235469657397,0
2.680763891812289,2.50098861735107,1
4.3980895513197895,0.47197907247562626,1
5.579062751090216,2.241950370436306,0
0.1723019841495627,2.496753200168115,1
4.084256767767535,4.491347680591193,1
4.400458467240884,3.582171704496426,0
2.8902535714789614,3.108290430535649,0
5.406774677267504,2.1899839971838024,0
4.160434277860995,0.6739895635979078,1
3.940878833269088,4.4249324120131766,0
4.815797971366618,1.609185342845493,0
1.3009049537597601,3.5301267954225164,1
2.5535293295424175,2.26877274471449,1
3.2856446065284644,4.361024545024983,0
4.101230636351302,4.304286077651725,1
3.2466057456595907,1.8918975030183276,1
2.52546608347455,0.38566675049493093,1
3.9520043265633578,4.543033993070215,0
3.4208214835544095,1.9861274971537843,1
5.158942054238106,2.482217396079054,0
3.5916696468979894,2.574983158564472,0
2.1710396216762065,4.113505043792793,1
0.8037892347364038,4.690409591685533,1
0.11697922500619645,4.9395669428798525,1
3.8649401293232524,2.8982591160962676,0
5.592622941732098,4.583751850200141,0
0.8265698059218957,4.605746592559692,1
2.530994716753832,3.6883896049635876,0
0.6544352415254654,4.847504300629576,1
4.556958265032209,2.0894846498222375,1
2.778550516401412,2.368549180377782,1
1.1962533708181635,0.638533748018072,0
3.284102809447869,4.166354567896169,0
2.9222264239581954,1.876744075689756,0
2.8215021016164443,1.8838584905177025,0
5.819625968902105,4.67157911877057,0
2.0693559859484125,5.989109448314635,0
3.099039427924107,3.5515637111653153,1
1.6381607200217845,3.052183215241291,1
4.580226998701899,3.370434636082281,0
1.8871894665780131,5.092335205186227,1
4.6042159387360515,3.5015000180472864,0
4.864389056845552,3.187895386236181,0
4.127181249499674,3.3061705641930748,0
2.1280203623593024,4.2659372955231225,1
2.9970100002646034,3.221859213288374,0
5.210893115495861,3.9802909247244207,1
2.1962729586865124,2.5182291537123374,1
5.5595258962747485,4.5452019734553195,0
0.950273299526865,0.32757745948964107,1
0.6909610303799365,4.295567167757946,1
1.1171437866752179,2.5671913805673947,0
1.1049436864469684,0.49862563478025923,0
3.6381460265969623,1.529962086474663,1
4.014301370248987,0.4298878985385436,1
3.2044828258080367,0.1371379996253818,0
1.5083527201595899,3.3558853373113733,1
2.036386973353091,3.9951047902278374,1
1.9959649680319222,2.7318903821853913,0
5.3519700405054085,5.159938497033032,1
2.9016193721323718,3.0430391528180216,0
0.05604478662649715,1.4916646024183533,0
4.706804376173041,2.8053580369750004,1
0.7519134345289495,5.888943290063294,0
0.7304876107518945,3.6616054061749073,0
5.748101592850317,0.9777661807280963,0
1.040422760860629,1.0960005136238185,1
4.699081470696787,0.35244520592162387,1
4.011212900501141,2.550589052263997,1
4.16002893391693,5.574620818908361,0
4.1726168750329,0.5184226916243501,1
3.2558572366375933,1.2522456516475582,1
1.8620613809116027,0.6144198893196058,0
2.006531775546828,3.4945771996335027,0
3.231813950569926,0.799795346791632,0
5.464809999706202,4.991845847505604,1
0.9135161231944408,1.6442747257870707,0
4.590093925226622,2.1157485937023317,1
0.48541390482972857,0.061571341297738,1
4.959699397834196,0.6916991769655736,1
1.2702329962013046,5.7373737929136635,1
3.725614351602208,5.777906849087542,1
5.4665595880533076,5.441982816353405,1
2.6035156631008407,3.1983721864234345,0
2.0448287231193967,0.20046355231919988,1
2.1563669561480623,2.7795355144167333,1
4.5010362107143935,5.814787169860467,0
5.97906361863403,3.537262619806127,1
